State,County,state_name,mean_mp_rate,mean_bodies_rate,mp_trend,bodies_trend,mean_mp_robust_z,mean_bodies_robust_z,log_population,dbscan_cluster,hierarchical_cluster,silhouette_dbscan,silhouette_hierarchical
NC,Lee,North Carolina,1.3472912708998557,1.1991261874146997,0.0,-0.22224762522773409,-0.1792710696409944,0.0,4.802322097857424,0,0,,0.3340408805749506
NC,Lenoir,North Carolina,2.557091332739786,0.4197729867687555,0.7155316606326056,-0.5037275841225066,0.38639326458471457,0.0,4.73953278941733,0,0,,0.4127506333024169
NC,Lincoln,North Carolina,2.38817274086386,0.0,0.8025569323689751,0.0,0.30741226117286113,0.0,4.976896897506114,0,0,,0.21779352102036906
NC,Macon,North Carolina,2.8638524543215533,3.1008737888283893,5.727704908643107,-0.47404266901367187,0.5298250853286961,0.0,4.543049360639533,0,2,,-0.1186210692373699
NC,McDowell,North Carolina,2.2945676818251517,0.0,-0.14291243003241227,0.0,0.26364548923142045,0.0,4.653038761229756,0,0,,0.4440520616647238
NC,Mecklenburg,North Carolina,0.7062708663446329,0.21204178784108949,0.12413612552174154,0.003923046403296113,-0.4789919837037356,0.0,6.060486306315172,0,3,,0.6825908437554258
NC,Mitchell,North Carolina,6.653167839658305,0.0,0.027886602168821994,0.0,2.3015893893888446,0.0,4.176062305125079,0,0,,0.4441241185390303
NC,Nash,North Carolina,1.1175300386272091,1.7951128042343991,-0.12541669935087252,-0.5938300046378744,-0.2867001718405124,0.0,4.978655195668438,0,0,,0.1411330863860141
NC,New Hanover,North Carolina,2.0032112536313984,0.24311929365559964,0.687184859799442,-0.10042401695041542,0.12741641702758214,0.0,5.37377935718963,0,3,,0.4209446236804778
NC,Northampton,North Carolina,4.583046541794019,1.1342498071775327,1.8700564671847189,-0.4536999228710131,1.3336659922434106,0.0,4.334504013807304,0,0,,0.4526528792058714
NC,Onslow,North Carolina,1.5828395775526156,0.4513646924213537,0.48470230521719343,0.010704117054896206,-0.06913611406983507,0.0,5.32045856107401,0,3,,0.3825176346220058
NC,Orange,North Carolina,0.517988481923051,0.45227969170898724,-0.4305111889858017,0.33194800366470595,-0.5670268854942719,0.0,5.17789994319224,0,0,,-0.19308147437849263
NC,Pender,North Carolina,1.9429421651043903,1.2132388624672426,-0.9670711196601895,-2.426477724934485,0.0992364929960266,0.0,4.835823692462078,0,0,,0.22082228190279796
NC,Person,North Carolina,2.656522537696034,0.0,-0.2799524916539897,0.0,0.4328841585158125,0.0,4.599195076346369,0,0,,0.4638380142419917
NC,Pitt,North Carolina,0.6976012081003882,0.3723063634603643,0.09250872279973725,-0.1489225453841457,-0.4830456423316221,0.0,5.254482819279179,0,0,,-0.31610348899967333
NC,Polk,North Carolina,0.0,5.209470756344778,0.0,-0.4488517818819808,-0.809221954750564,0.0,4.302330928684399,0,0,,0.27420021918250503
NC,Randolph,North Carolina,1.0404248401637228,0.3742645620355146,0.6885993938627608,-0.3023834079280652,-0.3227521296225744,0.0,5.166805925285797,0,0,,-0.15951701468651783
NC,Richmond,North Carolina,5.758001466011667,0.0,2.580250988497286,0.0,1.8830378396394076,0.0,4.6290475361539425,0,0,,0.3629092386344026
NC,Robeson,North Carolina,2.361464727180536,0.6679547529037605,0.6248047164257999,-0.2098160421601286,0.29492443673376184,0.0,5.06953860310307,0,0,,0.1037335413133936
NC,Rockingham,North Carolina,1.4464624006418587,0.0,0.5408522501103611,0.0,-0.13290177867352226,0.0,4.965051106951531,0,0,,0.18909288038561328
NC,Rowan,North Carolina,2.055427895055591,0.3828190797029324,2.0218472454786234,-0.3062552637623459,0.1518312708851665,0.0,5.17620850273861,0,0,,-0.10052647168629375
NC,Rutherford,North Carolina,2.5353126206547705,0.5285635756268764,1.545224868849039,-0.7928453634403148,0.3762102260311144,0.0,4.81100831093558,0,0,,0.3312723822420687
NC,Sampson,North Carolina,1.2995721039577348,1.9971599705937937,0.49414975267875527,-0.9907886366901613,-0.20158304634652352,0.0,4.773157212843833,0,0,,0.3028971271352331
NC,Scotland,North Carolina,3.558343909559476,0.0,0.926882996007375,0.0,0.8545473754359856,0.0,4.535680128670715,0,0,,0.4731628414969559
NC,Stokes,North Carolina,2.187466933834079,0.0,0.056118950481434116,0.0,0.21356855898618024,0.0,4.654523068811291,0,0,,0.4418495178599577
NC,Surry,North Carolina,0.9239079117295695,0.4622310970592857,-0.7011835979132776,0.6933466455889286,-0.3772317687197084,0.0,4.858019585558817,0,0,,0.24306806446651114
NC,Swain,North Carolina,7.469856047043707,0.0,-0.18984935080331847,0.0,2.6834470249373665,0.0,4.1477999492012,0,0,,0.42237357966577904
NC,Transylvania,North Carolina,3.2218715858199625,0.0,-0.35527776934457345,0.0,0.6972235340865116,0.0,4.516522153162396,0,0,,0.48173375167412136
NC,Union,North Carolina,0.5931430260360815,0.0,-0.4064130154025329,0.0,-0.5318869921344723,0.0,5.409006090360544,0,3,,0.4923351593463632
NC,Vance,North Carolina,5.7763316780022205,0.0,2.653787951383701,0.0,1.8916084683646894,0.0,4.625665643257868,0,0,,0.36047331503056235
NC,Wake,North Carolina,0.6755738600013456,0.1996713464017875,0.15798929871364806,0.013050264324632459,-0.4933449352397849,0.0,6.071433053440222,0,3,,0.6801622121935329
NC,Watauga,North Carolina,3.0450914273534213,0.0,-2.398511265811391,0.0,0.6145667102050444,0.0,4.7338069364288415,0,0,,0.3176006439326162
NC,Wayne,North Carolina,1.8246888005737922,0.8776421471513731,0.9314503052971207,-0.40263328160215117,0.04394495117264613,0.0,5.071920650434825,0,0,,0.06118099763568835
NC,Wilkes,North Carolina,3.735057769225273,0.0,-0.6187357152667481,0.0,0.9371732000902535,0.0,4.819629469970796,0,0,,0.37007822529692075
NC,Wilson,North Carolina,0.9438020845211039,1.0139108569574562,0.8683093469032925,-0.9463167998269592,-0.3679298812739601,0.0,4.9111656018163945,0,0,,0.1958891300072187
ND,Burleigh,North Dakota,3.0634956224884657,0.0,-0.4382653533354983,0.0,0.6231719311141851,0.0,5.000052112211158,0,0,,0.21627353121242524
ND,Cass,North Dakota,1.4956889197687169,0.0,0.047105448042125644,0.0,-0.10988501165022245,0.0,5.280651201909737,0,0,,-0.3263809086935507
ND,Grand Forks,North Dakota,0.7573347874161253,0.765849250233584,-1.5146695748322505,1.531698500467168,-0.45511610550950743,0.0,4.814826712816752,0,0,,0.21047087183935065
ND,Williams,North Dakota,4.715014927883577,0.0,-0.6475675465963266,0.0,1.395370245376494,0.0,4.592321127981747,0,0,,0.4472078692543239
NE,Buffalo,Nebraska,2.24470668077861,0.0,-0.17820114640476303,0.0,0.24033205848326503,0.0,4.69742987422858,0,0,,0.42714674383658924
NE,Cass,Nebraska,5.888839826270297,1.9391118867558657,3.735215441506332,3.8782237735117313,1.9442137283514,0.0,4.411367135742734,0,0,,0.26568864403564707
NE,Dawson,Nebraska,4.117877267757487,0.0,0.04239115984926389,0.0,1.1161675179087758,0.0,4.383096929949094,0,0,,0.49276457150603475
NE,Douglas,Nebraska,1.0154487861514583,0.0,0.021428873800228496,0.0,-0.3344301443706859,0.0,5.7705132770985035,0,3,,0.6991087183063479
NE,Hall,Nebraska,1.7873536618515893,0.0,-0.1190964463105213,0.0,0.0264882183994636,0.0,4.788196663019742,0,0,,0.3667624525125508
NE,Lancaster,Nebraska,1.1664621394305228,0.0,0.3727003954288044,0.0,-0.2638210655350658,0.0,5.512227653403142,0,3,,0.6015438649798089
NE,Madison,Nebraska,1.8969415197534187,1.8889525247538106,-1.419244961680386,1.4072614691809737,0.0777280427593517,0.0,4.550595207489328,0,0,,0.36392932029400166
NE,Sarpy,Nebraska,0.91849062344903,0.0,0.20590162839942647,0.0,-0.37976472177962123,0.0,5.287368712068454,0,0,,-0.36128338896772444
NE,Scotts Bluff,Nebraska,3.4044288741055064,0.0,0.3027576403888363,0.0,0.782581561576641,0.0,4.551230355342972,0,0,,0.48316877172159317
NH,Carroll,New Hampshire,1.9802301068971042,0.0,-0.14715942062764387,0.0,0.11667115797425774,0.0,4.719728931890405,0,0,,0.40893578022526655
NH,Cheshire,New Hampshire,2.12252823193868,0.526371196968102,0.2324812240784082,0.263185598484051,0.1832052710910907,0.0,4.889766569002827,0,0,,0.3144712656900699
NH,Grafton,New Hampshire,1.2151912831535279,0.37325689032219533,-1.2214784775492256,0.559885335483293,-0.24103685555615315,0.0,4.95087091173314,0,0,,0.16268358559725773
NH,Hillsborough,New Hampshire,0.7425106717401503,0.08274384313332168,0.1916822825834857,0.011113206096254952,-0.4620473942313663,0.0,5.629313146472751,0,3,,0.6709911284268641
NH,Merrimack,New Hampshire,0.8001425513620155,0.19988220518902983,-0.02515818858576059,0.07379135028496876,-0.4351005458679282,0.0,5.196184478299081,0,0,,-0.21981920362787855
NH,Rockingham,New Hampshire,0.7556348610429806,0.11386953878749335,-0.04967985224524954,0.017539896149747596,-0.45591093744118644,0.0,5.501955695671027,0,3,,0.5971120309736048
NH,Strafford,New Hampshire,1.8215432798989906,0.0,0.14299791223280245,0.0,0.0424742049605829,0.0,5.121850261512626,0,0,,-0.028401887223883492
NH,Sullivan,New Hampshire,1.585718719673986,0.7581098804460721,-1.2205541315757356,1.137164820669108,-0.06778991806390233,0.0,4.6431465884438925,0,0,,0.35962405827153154
NJ,Atlantic,New Jersey,1.3431283061945496,4.1363737217445316,0.395597670682867,0.15403961843127542,-0.18121754057673792,0.0,5.439376647471724,0,0,,-0.264373253610728
NJ,Bergen,New Jersey,0.5611374682891251,0.3162832121284839,0.1971481093717175,0.04005642311005605,-0.5468517810161331,0.0,5.980444339290525,0,3,,0.6961340511370778
NJ,Burlington,New Jersey,0.9425218510480101,0.6077143570030853,0.11129110227452367,-0.014853778844153157,-0.3685284780487938,0.0,5.66988954835964,0,3,,0.6847091309034923
NJ,Camden,New Jersey,1.4876373242187546,0.48669042948467284,0.5667911280084896,0.13547001610893245,-0.1136496836649497,0.0,5.720879882293281,0,3,,0.6823964497295331
NJ,Cape May,New Jersey,3.217835706194452,4.877381228433116,0.7700303669210049,0.48049926451325753,0.6953364841239686,0.0,4.978820906730469,0,0,,0.1381888804281702
NJ,Cumberland,New Jersey,1.102926416796951,0.2278999701451039,0.5161834667322919,-0.03906856631058924,-0.2935283645976971,0.0,5.187892250267737,0,0,,-0.19553607139908039
NJ,Essex,New Jersey,1.0007159875280909,1.820202755351967,0.4563327813388348,-0.2523746108025705,-0.34131873612021363,0.0,5.930888100078664,0,3,,0.6370438993855835
NJ,Gloucester,New Jersey,0.9864919879779406,1.7220199804386085,0.23957780192141476,-0.5108424150016403,-0.3479694294780282,0.0,5.483787877102679,0,3,,0.49494099090686183
NJ,Hudson,New Jersey,0.9859822855437307,1.3306150834055792,0.1826277821299182,0.1010060867057446,-0.34820775025283623,0.0,5.849636813754483,0,3,,0.6742785226306398
NJ,Hunterdon,New Jersey,0.4079002112923094,0.7692662738280228,-0.8158004225846188,1.5385325476560456,-0.6185006870559036,0.0,5.1139233074835575,0,0,,-0.08881618981013778
NJ,Mercer,New Jersey,0.4387121824891554,0.4292506721869257,0.005901693527454827,0.1414762537851091,-0.6040939815819938,0.0,5.583693262998351,0,3,,0.6415287339092031
NJ,Middlesex,New Jersey,0.686838180342659,0.3991761715914459,0.19846520957192243,0.058788610815137796,-0.48807809448869127,0.0,5.9359527517088075,0,3,,0.7038740503169503
NJ,Monmouth,New Jersey,0.5967210772517466,0.7123804247506627,0.08349266732979126,0.055130874104067515,-0.5302140082898059,0.0,5.808775121635373,0,3,,0.700395766730402
NJ,Morris,New Jersey,0.9684191007657711,0.12531100943613774,0.4496020299596043,-0.04342818258116774,-0.35641974125670356,0.0,5.709376824984743,0,3,,0.6925452238259885
NJ,Ocean,New Jersey,0.5464552754213131,1.0352323052273624,0.16468398664563935,0.06856545076797534,-0.5537167111112046,0.0,5.819015222223024,0,3,,0.6865661863658927
NJ,Passaic,New Jersey,1.1127787694498108,0.39485226192012074,0.6766905174545057,0.17571954540439771,-0.2889217153837263,0.0,5.713026431726672,0,3,,0.6842930041507124
NJ,Salem,New Jersey,1.54021532929225,1.9388484478626187,0.3096511765465499,0.1520959422693079,-0.08906586756761682,0.0,4.815165836563394,0,0,,0.3095581006261873
NJ,Somerset,New Jersey,0.3807444498601757,0.12476323750582434,-0.012291862276924893,0.024348524742110213,-0.6311978642138697,0.0,5.538951189788527,0,3,,0.6142822928045272
NJ,Sussex,New Jersey,0.503985415370121,0.5182636096023883,0.3384567287626708,-0.3455090730682588,-0.5735742775540267,0.0,5.16474532819768,0,0,,-0.17984197927680268
NJ,Union,New Jersey,0.6022695564807832,0.4482284384466423,0.22151687786435542,0.1257176011234843,-0.5276197144820466,0.0,5.757738318365015,0,3,,0.7020242108492467
NM,Bernalillo,New Mexico,1.6202879361243852,0.7210587303058252,0.4338967770077418,0.11106219910823975,-0.05162644326759596,0.0,5.8282144196427765,0,3,,0.6896973511111355
NM,Chaves,New Mexico,1.86888952719206,1.9075284447478318,1.0588927550540717,0.6082709455684031,0.0646118162055255,0.0,4.814097698304223,0,0,,0.3023563321942073
NM,Cibola,New Mexico,3.7630346684937463,3.8589570140929923,0.7040881354991455,-1.9928746092050997,0.9502543153898614,0.0,4.432985316205376,0,0,,0.35018666578680124
NM,Curry,New Mexico,1.4154752284698715,0.7058856747561163,-1.1113333777866685,1.0588285121341745,-0.14739040259502087,0.0,4.6741443768674396,0,0,,0.348507551577417
NM,Doña Ana,New Mexico,0.8510230744661881,6.3970776346923275,0.5258085727277538,3.061341585466482,-0.4113104187761793,0.0,5.34926198197338,0,0,,-0.09974166295223807
NM,Eddy,New Mexico,2.192633658886631,1.5524362878723834,1.0252957729355427,0.19254920096064768,0.2159843565870947,0.0,4.7525151596060615,0,0,,0.37294211046694903
NM,Grant,New Mexico,2.0689859956678616,4.757645890651263,1.0531855220331228,0.8438607957644706,0.15817061091176668,0.0,4.447917382446956,0,0,,0.31032828778128196
NM,Lea,New Mexico,0.7030074659392883,0.839757478040342,1.4060149318785766,-1.679514956080684,-0.48051784675815934,0.0,4.852010067084306,0,0,,0.18964822982520493
NM,Lincoln,New Mexico,3.321624606595085,3.2940062655983033,0.0,0.05175109888149132,0.7438648989397638,0.0,4.301659266551521,0,0,,0.4223201536186651
NM,Luna,New Mexico,4.06267290832611,27.921773289918907,1.2283815802269704,2.6379562385956996,1.0903557013871148,0.0,4.406426624548381,-1,4,,0.004689635383041531
NM,McKinley,New Mexico,5.1644712179235785,4.640248300668863,2.1233294498441775,-0.4548601768862071,1.6055218242104132,0.0,4.845486663049879,0,0,,0.21971559157309517
NM,Otero,New Mexico,0.9453625347540398,1.8792730646682636,0.15065118976777125,-0.3632912295305293,-0.3672002639843366,0.0,4.837809316750341,0,0,,0.26226855801003685
NM,Rio Arriba,New Mexico,2.890785423820056,2.457599213437201,0.6610668287131236,0.29599499613643454,0.5424180920085944,0.0,4.603786494673373,0,0,,0.4130865837653779
NM,San Juan,New Mexico,4.582127118692779,1.2677912971641365,2.241619698594978,-0.1490775152714184,1.3332360990132486,0.0,5.082276121801494,0,0,,0.13513840009945427
NM,San Miguel,New Mexico,5.258635456889239,4.316177594330645,0.9123709659759506,-0.935581404700858,1.6495500510410288,0.0,4.429744207539246,0,0,,0.3540675223040262
NM,Sandoval,New Mexico,1.6196588262936455,1.2525577404060408,0.30568400402063534,-0.1489018155165832,-0.05192059517317523,0.0,5.184523925483237,0,0,,-0.14266690204334523
NM,Santa Fe,New Mexico,1.4945281833680155,1.1943966758503761,0.47857052026036107,-0.03180058169572743,-0.11042773536468121,0.0,5.192478940788504,0,0,,-0.16636300694203285
NM,Sierra,New Mexico,0.0,13.491956399591743,0.0,-3.218228117867638,-0.809221954750564,0.0,4.060244426898225,-1,2,,0.04305259594681633
NM,Socorro,New Mexico,4.296541313237984,9.823359615318648,0.6981558751639929,-7.180532834241388,1.1997051879127718,0.0,4.218824238677402,-1,2,,0.15354232840736912
NM,Taos,New Mexico,4.447902601675444,4.973752735887447,-0.3882992086675639,0.7465921424087911,1.2704769502495212,0.0,4.536621562182411,0,0,,0.31225643544803805
NM,Valencia,New Mexico,1.4039990497444907,1.9205482828372293,0.10762566255513664,-0.1257161850998854,-0.1527563016414095,0.0,4.890745081649004,0,0,,0.24769194044662313
NV,Carson,Nevada,0.0427212763874896,0.060950122242251374,0.04696046805185435,-0.074303736833997,-0.7892468339622174,0.0,6.5043588422104035,0,3,,0.574356026072989
NV,Churchill,Nevada,4.067092601087484,4.162504162504162,-0.14311734212501714,-2.081252081252081,1.0924222102609387,0.0,4.411586038419363,0,0,,0.34051381004655595
NV,Clark,Nevada,1.531765614833111,2.0076580683150413,0.1850969385273855,0.21952193337474626,-0.09301668742181417,0.0,6.364940122671742,0,3,,0.5727372746256213
NV,Elko,Nevada,0.9841957682632794,3.186115424328326,0.338276299904676,-0.5095132425195383,-0.34904306936043517,0.0,4.733486163475413,0,0,,0.27100935125514813
NV,Humboldt,Nevada,2.4623213627814082,6.106303120428484,0.6009615384615387,0.4345108340659922,0.3420818170554705,0.0,4.2356168117943716,0,0,,0.29825252930956486
NV,Lyon,Nevada,4.208413330575021,0.8050816755359831,0.2817058538621384,0.9660980106431797,1.1584993240579753,0.0,4.793130062557909,0,0,,0.37743543066485036
NV,Nye,Nevada,5.830888475608137,0.0,-1.2280858723288524,0.0,1.9171175054102836,0.0,4.742289047270289,0,0,,0.3578005639917407
NV,Washoe,Nevada,1.095711181562515,0.9887890321196896,0.13407848903067596,0.20586937255134619,-0.29690198091985365,0.0,5.696416853695321,0,3,,0.671512508672555
NV,White Pine,Nevada,7.544926978229391,14.401439732871951,-5.537711817477018,-11.624111305554186,2.7185478235307072,0.0,4.000954398406458,-1,2,,0.08583977626255854
NY,Albany,New York,0.9977208534491349,0.06777225810386775,0.08999423204042785,-0.06777225810386776,-0.34271916630543997,0.0,5.499578495423963,0,3,,0.5973851259224985
NY,Allegany,New York,1.3824674722257733,0.6690887680068515,1.0700680563283824,-1.0036331520102773,-0.16282378787002746,0.0,4.669558604643371,0,0,,0.36660175308008325
NY,Bronx,New York,0.7771881118910366,2.2879131394306897,0.17835822924380013,-0.14406805411668155,-0.4458333174476618,0.0,6.142830993350403,0,3,,0.5956762195295756
NY,Broome,New York,1.0177718227631878,0.0,0.012409590657186996,0.0,-0.3333439657534048,0.0,5.292426653540774,0,0,,-0.3633076762138953
NY,Cattaraugus,New York,1.6204513748026326,0.4409171075837743,-1.7872675062852241,0.6613756613756614,-0.05155002449888069,0.0,4.878521795501206,0,0,,0.22318282864222583
NY,Cayuga,New York,0.8383203029469254,0.8445919119167042,0.036046735521144346,0.6467635949707663,-0.4172498339084094,0.0,4.888224437981482,0,0,,0.22480567108381574
NY,Chautauqua,New York,0.9843636054539185,0.11939471654500346,-0.02288582926524588,-0.061402997080287486,-0.3489645939861185,0.0,5.101000848541177,0,0,,-0.04505658723387867
NY,Chemung,New York,1.4205136595715504,0.302463870690646,-0.2875905812527795,0.3629566448287752,-0.14503459119727735,0.0,4.917266503061337,0,0,,0.24342964557518434
NY,Chenango,New York,2.0327436330146074,0.0,0.1687507828338921,0.0,0.1412248257463727,0.0,4.6742547252584545,0,0,,0.4296987867616756
NY,Clinton,New York,1.56933288098052,0.0,-0.36768361270843336,0.0,-0.07545141918928047,0.0,4.892300565329234,0,0,,0.27309278596250397
NY,Delaware,New York,2.6458718100233583,0.0,-0.5805551386687551,0.0,0.4279042143349364,0.0,4.647480773173676,0,0,,0.44221817209713404
NY,Dutchess,New York,1.210197176765097,0.11385597519570295,0.1917991826870291,0.05796658603924857,-0.24337194211662797,0.0,5.47311346222286,0,3,,0.5747989308198976
NY,Erie,New York,1.5553460440080984,0.16055904138854052,0.25108528839934685,0.046365048792652755,-0.08199122280930654,0.0,5.976994865237571,0,3,,0.6867246599502348
NY,Essex,New York,3.206067305437715,0.6424918403536275,-0.77866048402086,-0.256996736141451,0.6898339512766511,0.0,4.594414651313418,0,0,,0.4602935851691432
NY,Franklin,New York,2.4418034659268275,0.0,-0.20438642469785356,0.0,0.33248829591917056,0.0,4.714254296619151,0,0,,0.4256560765300806
NY,Fulton,New York,1.364231664726426,0.4645803909908571,-0.5456926658905704,0.5574964691890285,-0.17135027603411157,0.0,4.730879133522473,0,0,,0.35962244642450525
NY,Genesee,New York,2.477741621103751,0.8694291328313829,-4.955483242207502,1.7388582656627658,0.349291843267761,0.0,4.759735815897885,0,0,,0.16780563665094037
NY,Greene,New York,1.037839633019906,2.0728648876361184,-2.075679266039812,-0.005628756807386726,-0.32396089090798774,0.0,4.684019057628441,0,0,,0.28374685020341495
NY,Jefferson,New York,2.6647399950032384,0.0,-0.9228291791562927,0.0,0.4367263822545338,0.0,5.062361961168342,0,0,,0.11379831917384474
NY,Kings,New York,0.7486664722830322,2.2871877303087222,0.14366011310216897,0.08478005873938887,-0.4591691361410007,0.0,6.4157848036173855,0,3,,0.5584577480000097
NY,Lewis,New York,3.7280051396968026,0.0,0.04558380935025319,0.0,0.9338756130652575,0.0,4.4258764348879325,0,0,,0.49399511408271896
NY,Livingston,New York,1.0585777336066142,0.5300006890008957,0.04239098028782873,0.0,-0.31426440945497364,0.0,4.787743771646467,0,0,,0.33159756782151245
NY,Madison,New York,1.4398848092152627,0.0,0.0,0.0,-0.135977252871693,0.0,4.841672250073635,0,0,,0.31275916854943975
NY,Monroe,New York,1.2319687895313234,0.6293000663052349,0.2526230934673669,-0.024385526244575843,-0.2331922229804779,0.0,5.876358155102024,0,3,,0.7048290218850625
NY,Montgomery,New York,3.0151756953119855,0.0,0.7979092160685307,0.0,0.6005790578797856,0.0,4.698213673738899,0,0,,0.43363884589196877
NY,Nassau,New York,0.46296941862801566,0.14762138073880976,0.10921598460381715,0.05927164541785681,-0.5927520633895151,0.0,6.141603082079084,0,3,,0.6613174959948729
NY,New York,New York,0.9737859715623712,4.699313352191025,0.1284295967696731,0.43802208818964516,-0.35391036182138,0.0,6.206024119361975,0,3,,0.43528607645626144
NY,Niagara,New York,4.727167674959244,2.0611497077965737,1.138650146025416,-0.05992729708453455,1.40105248643467,0.0,5.323551567249887,0,3,,0.09503137425848598
NY,Oneida,New York,1.0013812183199062,0.0,0.15221895159607046,0.0,-0.34100769519301566,0.0,5.359832321524296,0,3,,0.4566726941458914
NY,Onondaga,New York,0.5972978875658408,0.1357647387505186,0.04538960800289717,-0.008255975914870706,-0.5299443099879225,0.0,5.671986960080435,0,3,,0.6821429241948559
NY,Ontario,New York,0.9439900800571954,0.0,-0.10990208470609963,0.0,-0.3678419804933972,0.0,5.051079168740395,0,0,,0.036540174576835525
NY,Orange,New York,0.5915910812316123,0.47021334776729545,0.15131611494057579,-0.022479220299564204,-0.5326126325541298,0.0,5.6100956392991375,0,3,,0.6621022565696668
NY,Oswego,New York,0.6545389605537377,0.6591470500081784,-0.08097043415604517,-0.23898076174423233,-0.5031801904748026,0.0,5.072477833197706,0,0,,-0.014247947886995821
NY,Otsego,New York,1.6260047153035184,0.0,0.023310246671449986,0.0,-0.048953457713799865,0.0,4.779062312514867,0,0,,0.36464115288547083
NY,Putnam,New York,0.6133768868771597,0.6175520966053221,0.20043977324572992,-0.3123405761642495,-0.5224262772754591,0.0,4.99149188891016,0,0,,0.10454485756471832
NY,Queens,New York,0.4618500189255049,1.4003010250065469,0.12751302092083416,0.35175510751499206,-0.5932754593682606,0.0,6.360246761013473,0,3,,0.5972852240632069
NY,Rensselaer,New York,0.8474467780959277,0.0,0.3002529511938077,0.0,-0.4129825821105079,0.0,5.202229406926881,0,0,,-0.23138950524652319
NY,Richmond,New York,0.937956421251652,1.1182492158772113,0.06710068250095824,0.191458430748956,-0.3706631289615103,0.0,5.692001468994028,0,3,,0.6623483185988152
NY,Rockland,New York,1.4802920651426936,0.17177449252194144,0.18808809138261692,-0.049995259088153346,-0.11708409503260682,0.0,5.532508506370932,0,3,,0.6105013394926394
NY,Saratoga,New York,0.9316863407607532,0.1947202789093499,0.06871261642904276,-0.09924868743610867,-0.3735948207495169,0.0,5.377430109347511,0,3,,0.4813014846594413
NY,Schenectady,New York,1.3264790605045036,0.0,0.37199875263933524,0.0,-0.18900220250202895,0.0,5.190237824379412,0,0,,-0.18802494395240643
NY,Schuyler,New York,5.199667221297837,0.0,0.0,0.0,1.6219783647943398,0.0,4.2840244503226454,0,0,,0.477451854805872
NY,St. Lawrence,New York,0.9140794707925076,0.0,0.020580575940746915,0.0,-0.3818272375698955,0.0,5.029140179764322,0,0,,0.06863578574011377
NY,Steuben,New York,1.5166492212222888,0.0,1.0082690795188154,0.0,-0.10008463608331025,0.0,4.995510152429159,0,0,,0.14081561857839822
NY,Suffolk,New York,0.9370007602412355,0.38408679197310924,0.14416337933207576,0.03677424205728325,-0.37110996589453266,0.0,6.183565518910465,0,3,,0.6564500987704166
NY,Sullivan,New York,2.4401732419613467,0.19270124754787663,0.20695264862937052,-4.9563527885051625e-18,0.33172605463388743,0.0,4.902062752379211,0,0,,0.3141483901357479
NY,Tioga,New York,2.9002208238730773,0.0,1.9422681071002965,0.0,0.5468297873436302,0.0,4.713167011830821,0,0,,0.3709768404542214
NY,Tompkins,New York,0.9957330178890033,0.0,-0.044634018178644874,0.0,-0.34364861548811065,0.0,5.01170151562673,0,0,,0.10108136544471746
NY,Ulster,New York,1.109827572511662,0.7461099157270527,0.24684035467693513,-0.2581315954848817,-0.29030160194832766,0.0,5.2617821251634025,0,0,,-0.3085508915362833
NY,Warren,New York,1.5708401234918943,0.0,-0.014419251488724472,0.0,-0.07474668015131374,0.0,4.809216183165741,0,0,,0.34326663949719854
NY,Washington,New York,1.6156761874274588,0.0,0.00047745498443116927,0.0,-0.05378275143664635,0.0,4.78597723416667,0,0,,0.36004796872089095
NY,Wayne,New York,1.4320821015249046,1.4221253664428841,0.37435868765816277,0.1221213989136336,-0.1396255527768126,0.0,4.960161476386388,0,0,,0.1941878441082872
NY,Westchester,New York,0.6979843242078388,0.26534533738157556,0.15115197293183852,0.012422312569928961,-0.4828665093288326,0.0,5.997257802838163,0,3,,0.6949994667914763
NY,Wyoming,New York,2.304200557616535,0.0,0.0,0.0,0.2681495179904574,0.0,4.637479722611926,0,0,,0.450252568141777
NY,Yates,New York,6.074202069638634,0.0,-4.030862130997375,0.0,2.030883264329162,0.0,4.391605450886183,0,0,,0.323473271743298
OH,Allen,Ohio,0.9209035906030998,0.0,0.0,0.0,-0.3786364944784592,0.0,5.035785833712695,0,0,,0.05903180020249828
OH,Ashtabula,Ohio,1.4604936468526362,0.0,0.19473248624701817,0.0,-0.1263412106949544,0.0,5.011591586923,0,0,,0.1351008202772056
OH,Belmont,Ohio,1.4615127828591457,0.0,0.05766749498233958,0.0,-0.12586469485668364,0.0,4.812365131574042,0,0,,0.33473293451551195
OH,Butler,Ohio,0.8028802196440434,0.0,0.35134385197400086,0.0,-0.43382049856512933,0.0,5.592019283215645,0,3,,0.6511646344290963
OH,Carroll,Ohio,5.805305770158935,0.0,0.07658503454662458,0.0,1.9051558395928705,0.0,4.441380884916511,0,0,,0.4562340526186111
OH,Clark,Ohio,0.97894307151316,0.0,0.011155775503053744,0.0,-0.35149906461433433,0.0,5.129077324252736,0,0,,-0.09742403764043249
OH,Clermont,Ohio,1.2674542168139913,0.0,-0.33190145829586126,0.0,-0.21660035690961887,0.0,5.3249519051975955,0,0,,-0.38814039387194216
OH,Clinton,Ohio,1.2325592861016614,1.1872254541137361,-2.465118572203323,2.3744509082274723,-0.23291612541703857,0.0,4.624436805027557,0,0,,0.2555887187863237
OH,Columbiana,Ohio,1.5596925222524476,0.0,0.5461510542569169,0.0,-0.07995894673339274,0.0,5.003318329089857,0,0,,0.1474464066594991
OH,Coshocton,Ohio,2.7308632619383504,0.0,-0.005891508327569905,0.0,0.46764353538378195,0.0,4.564168766882124,0,0,,0.4757095970088515
