State,County,decade,mp_lisa_i,mp_lisa_cluster,mp_lisa_p,bodies_lisa_i,bodies_lisa_cluster,bodies_lisa_p
MO,Moniteau,2010,0.000843,NS,0.892,0.001678,NS,0.173
MO,Morgan,2010,0.002858,NS,0.714,0.001678,NS,0.181
MO,New Madrid,2010,0.002027,NS,0.779,0.001678,NS,0.181
MO,Newton,2010,0.007093,NS,0.376,0.001678,NS,0.178
MO,Oregon,2010,-0.003439,NS,0.663,-1.5e-05,NS,0.999
MO,Pemiscot,2010,0.001973,NS,0.757,0.001678,NS,0.179
MO,Phelps,2010,0.006418,NS,0.414,0.001678,NS,0.186
MO,Platte,2010,0.009296,NS,0.267,0.001483,NS,0.535
MO,Pulaski,2010,0.006873,NS,0.435,0.001339,NS,0.675
MO,Randolph,2010,0.004027,NS,0.623,0.001678,NS,0.181
MO,Ripley,2010,-0.000879,NS,0.887,0.001678,NS,0.172
MO,Shannon,2010,-0.007915,NS,0.349,0.001678,NS,0.191
MO,St. Charles,2010,0.007951,NS,0.339,0.001631,NS,0.286
MO,St. Francois,2010,0.005371,NS,0.529,0.001678,NS,0.17
MO,St. Louis,2010,0.004314,NS,0.598,0.001516,NS,0.462
MO,Taney,2010,0.007006,NS,0.39,0.001678,NS,0.183
MO,Texas,2010,-0.001267,NS,0.842,0.001678,NS,0.179
MO,Warren,2010,0.009296,NS,0.277,0.001134,NS,0.799
MO,Washington,2010,0.004066,NS,0.622,0.001678,NS,0.179
MO,Wayne,2010,-0.000907,NS,0.876,0.001678,NS,0.193
MP,Saipan,2010,-0.0,NS,1.0,-0.0,NS,1.0
MS,Adams,2010,0.005933,NS,0.48,0.001548,NS,0.485
MS,Attala,2010,0.00289,NS,0.699,0.001548,NS,0.478
MS,Calhoun,2010,0.010786,NS,0.194,0.000393,NS,0.957
MS,Choctaw,2010,-0.009667,NS,0.268,0.001548,NS,0.459
MS,Clarke,2010,0.00078,NS,0.885,0.001548,NS,0.49
MS,Coahoma,2010,0.004914,NS,0.554,0.001548,NS,0.47
MS,DeSoto,2010,0.008201,NS,0.332,0.001548,NS,0.475
MS,Forrest,2010,0.006862,NS,0.413,0.001548,NS,0.45
MS,Hancock,2010,0.004327,NS,0.603,0.001548,NS,0.457
MS,Harrison,2010,0.005624,NS,0.499,0.001468,NS,0.571
MS,Hinds,2010,0.005851,NS,0.499,0.001413,NS,0.63
MS,Jackson,2010,0.008745,NS,0.31,0.001548,NS,0.46
MS,Lamar,2010,0.008442,NS,0.327,0.001285,NS,0.724
MS,Lauderdale,2010,0.007019,NS,0.42,0.001548,NS,0.464
MS,Lawrence,2010,-0.001712,NS,0.8,0.001548,NS,0.479
MS,Lee,2010,0.009093,NS,0.284,0.001357,NS,0.667
MS,Lincoln,2010,0.006445,NS,0.445,0.001548,NS,0.482
MS,Madison,2010,0.001734,NS,0.791,0.001548,NS,0.466
MS,Monroe,2010,0.00674,NS,0.423,0.001548,NS,0.475
MS,Neshoba,2010,0.005711,NS,0.497,0.001548,NS,0.469
MS,Oktibbeha,2010,0.007709,NS,0.369,0.001548,NS,0.459
MS,Panola,2010,0.010786,NS,0.209,0.00107,NS,0.816
MS,Pearl River,2010,0.008128,NS,0.337,0.001548,NS,0.479
MS,Pontotoc,2010,-0.00533,NS,0.533,0.001548,NS,0.468
MS,Rankin,2010,0.007893,NS,0.378,0.001115,NS,0.807
MS,Sharkey,2010,0.010786,NS,0.222,-0.002321,NS,0.051
MS,Tate,2010,0.005484,NS,0.52,0.001548,NS,0.48
MS,Tunica,2010,-0.02436,NS,0.079,0.001548,NS,0.484
MS,Walthall,2010,-4e-06,NS,0.997,0.001548,NS,0.468
MS,Warren,2010,0.007783,NS,0.361,0.001548,NS,0.46
MT,Beaverhead,2010,0.002549,NS,0.747,0.001658,NS,0.291
MT,Big Horn,2010,0.004855,NS,0.594,0.001658,NS,0.289
MT,Cascade,2010,-0.005555,NS,0.567,0.001658,NS,0.298
MT,Chouteau,2010,0.004931,NS,0.593,0.001658,NS,0.29
MT,Deer Lodge,2010,0.002689,NS,0.737,0.001658,NS,0.294
MT,Fergus,2010,0.001366,NS,0.839,0.001658,NS,0.287
MT,Flathead,2010,-0.003496,NS,0.684,0.001658,NS,0.292
MT,Gallatin,2010,-0.00594,NS,0.516,0.001658,NS,0.295
MT,Glacier,2010,0.000314,NS,0.969,0.001658,NS,0.295
MT,Hill,2010,-0.000675,NS,0.928,0.001658,NS,0.304
MT,Lake,2010,-0.003316,NS,0.698,0.001658,NS,0.31
MT,Lewis and Clark,2010,-0.00702,NS,0.49,0.001154,NS,0.784
MT,Missoula,2010,-0.003138,NS,0.716,0.00151,NS,0.546
MT,Ravalli,2010,-0.004255,NS,0.65,0.001658,NS,0.293
MT,Richland,2010,0.001524,NS,0.86,0.001658,NS,0.302
MT,Roosevelt,2010,0.001927,NS,0.804,0.001658,NS,0.286
MT,Silver Bow,2010,0.00132,NS,0.857,0.001658,NS,0.281
MT,Stillwater,2010,0.005048,NS,0.594,-0.000305,NS,0.959
MT,Valley,2010,0.003841,NS,0.674,0.001658,NS,0.304
MT,Yellowstone,2010,-0.002739,NS,0.739,0.001658,NS,0.291
NC,Alamance,2010,0.011157,NS,0.184,0.00175,NS,0.097
NC,Bladen,2010,0.007883,NS,0.356,0.00175,NS,0.09
NC,Brunswick,2010,0.008705,NS,0.284,0.00175,NS,0.092
NC,Buncombe,2010,0.010418,NS,0.205,0.001674,NS,0.186
NC,Burke,2010,0.004915,NS,0.541,0.00175,NS,0.101
NC,Cabarrus,2010,0.012494,NS,0.158,0.00165,NS,0.233
NC,Carteret,2010,0.007927,NS,0.338,0.00175,NS,0.097
NC,Catawba,2010,0.011086,NS,0.184,0.00175,NS,0.086
NC,Chowan,2010,-0.000266,NS,0.943,0.00175,NS,0.092
NC,Clay,2010,-0.004929,NS,0.545,0.00175,NS,0.092
NC,Cleveland,2010,0.00557,NS,0.483,0.00175,NS,0.095
NC,Craven,2010,0.01166,NS,0.175,0.001567,NS,0.385
NC,Cumberland,2010,0.005985,NS,0.435,0.00175,NS,0.09
NC,Dare,2010,0.002318,NS,0.726,0.001208,NS,0.79
NC,Davidson,2010,0.011222,NS,0.183,0.00175,NS,0.093
NC,Davie,2010,0.008948,NS,0.278,0.00175,NS,0.103
NC,Duplin,2010,0.007013,NS,0.393,0.001432,NS,0.601
NC,Durham,2010,0.010332,NS,0.194,0.001687,NS,0.155
NC,Forsyth,2010,0.008804,NS,0.274,0.001545,NS,0.446
NC,Franklin,2010,0.010631,NS,0.214,0.00175,NS,0.1
NC,Gaston,2010,0.009944,NS,0.226,0.00175,NS,0.091
NC,Guilford,2010,0.010949,NS,0.209,0.001642,NS,0.23
NC,Halifax,2010,0.006358,NS,0.439,0.00175,NS,0.1
NC,Hoke,2010,0.009486,NS,0.25,0.00175,NS,0.095
NC,Hyde,2010,-0.064959,HL,0.03,0.00175,NS,0.094
NC,Iredell,2010,0.0135,NS,0.135,0.001632,NS,0.273
NC,Johnston,2010,0.011599,NS,0.179,0.001656,NS,0.213
NC,Lincoln,2010,0.008838,NS,0.277,0.00175,NS,0.091
NC,Macon,2010,0.002348,NS,0.745,0.00121,NS,0.789
NC,McDowell,2010,0.009261,NS,0.258,0.00175,NS,0.097
NC,Mecklenburg,2010,0.011651,NS,0.195,0.001713,NS,0.119
NC,Mitchell,2010,0.000504,NS,0.927,0.00175,NS,0.096
NC,New Hanover,2010,0.008235,NS,0.326,0.001664,NS,0.209
NC,Northampton,2010,-0.0049,NS,0.513,0.00175,NS,0.093
NC,Onslow,2010,0.007574,NS,0.314,0.00175,NS,0.097
NC,Orange,2010,0.012191,NS,0.169,0.00162,NS,0.299
NC,Pitt,2010,0.01245,NS,0.163,0.00175,NS,0.096
NC,Randolph,2010,0.008143,NS,0.328,0.00175,NS,0.104
NC,Richmond,2010,0.004866,NS,0.525,0.00175,NS,0.099
NC,Robeson,2010,0.004811,NS,0.539,0.00175,NS,0.09
NC,Rutherford,2010,0.004771,NS,0.564,0.00175,NS,0.094
NC,Sampson,2010,0.010519,NS,0.219,0.00175,NS,0.101
NC,Scotland,2010,0.007983,NS,0.315,0.00175,NS,0.095
NC,Stanly,2010,0.01044,NS,0.197,0.00175,NS,0.099
NC,Stokes,2010,0.009384,NS,0.274,0.00175,NS,0.089
NC,Surry,2010,0.0135,NS,0.136,0.001489,NS,0.528
NC,Swain,2010,-0.000467,NS,0.93,0.00175,NS,0.101
NC,Transylvania,2010,0.007667,NS,0.342,0.00175,NS,0.095
NC,Wake,2010,0.012577,NS,0.158,0.001713,NS,0.131
NC,Watauga,2010,0.009989,NS,0.252,0.00175,NS,0.09
NC,Wayne,2010,0.007299,NS,0.385,0.00175,NS,0.086
NC,Wilkes,2010,0.005015,NS,0.517,0.00175,NS,0.101
NC,Wilson,2010,0.008814,NS,0.277,0.00175,NS,0.096
ND,Cass,2010,-0.009008,NS,0.46,0.001808,NS,0.184
ND,McLean,2010,-0.000405,NS,0.957,0.001808,NS,0.182
ND,Mountrail,2010,-0.00074,NS,0.944,0.001808,NS,0.183
ND,Ramsey,2010,0.000447,NS,0.956,0.001808,NS,0.184
ND,Williams,2010,-0.000458,NS,0.957,0.001808,NS,0.187
NE,Buffalo,2010,-0.002498,NS,0.782,0.001688,NS,0.324
NE,Cass,2010,0.000174,NS,0.979,0.001012,NS,0.866
NE,Douglas,2010,-0.003079,NS,0.75,0.001688,NS,0.325
NE,Hall,2010,-0.002799,NS,0.772,0.001688,NS,0.323
NE,Hitchcock,2010,-0.039415,HL,0.043,0.001688,NS,0.331
NE,Knox,2010,-0.000149,NS,0.974,0.001688,NS,0.322
NE,Lancaster,2010,-0.0028,NS,0.779,0.001688,NS,0.328
NE,Madison,2010,-0.00188,NS,0.839,0.001197,NS,0.817
NE,Nemaha,2010,-0.000866,NS,0.916,0.001688,NS,0.337
NE,Sarpy,2010,-0.003714,NS,0.706,0.001688,NS,0.316
NE,Saunders,2010,-0.000831,NS,0.912,0.001688,NS,0.329
NE,Scotts Bluff,2010,-0.001909,NS,0.845,0.001688,NS,0.326
NH,Carroll,2010,0.017028,NS,0.149,0.001675,NS,0.424
NH,Cheshire,2010,0.02306,NS,0.082,0.001246,NS,0.804
NH,Grafton,2010,0.02306,NS,0.085,0.001497,NS,0.652
NH,Hillsborough,2010,0.021032,NS,0.093,0.001675,NS,0.416
NH,Merrimack,2010,0.02118,NS,0.092,0.00157,NS,0.561
NH,Rockingham,2010,0.02306,NS,0.081,0.001624,NS,0.525
NH,Strafford,2010,0.013639,NS,0.24,0.001675,NS,0.411
NH,Sullivan,2010,0.016206,NS,0.164,0.001675,NS,0.421
NJ,Atlantic,2010,0.014799,NS,0.13,0.001187,NS,0.795
NJ,Bergen,2010,0.017868,NS,0.075,0.001508,NS,0.562
NJ,Burlington,2010,0.018095,NS,0.08,0.001472,NS,0.612
NJ,Camden,2010,0.015582,NS,0.099,0.001387,NS,0.669
NJ,Cape May,2010,0.008658,NS,0.366,0.000128,NS,0.992
NJ,Cumberland,2010,0.009681,NS,0.308,0.001542,NS,0.541
NJ,Essex,2010,0.019148,NS,0.069,0.001403,NS,0.674
NJ,Gloucester,2010,0.016317,NS,0.09,0.001324,NS,0.721
NJ,Hudson,2010,0.017385,NS,0.082,0.001399,NS,0.66
NJ,Mercer,2010,0.020551,NS,0.069,0.001414,NS,0.654
NJ,Middlesex,2010,0.017801,NS,0.072,0.001485,NS,0.594
NJ,Monmouth,2010,0.017612,NS,0.07,0.00139,NS,0.679
NJ,Morris,2010,0.016618,NS,0.09,0.001511,NS,0.556
NJ,Ocean,2010,0.016387,NS,0.105,0.001354,NS,0.697
NJ,Passaic,2010,0.017292,NS,0.084,0.001511,NS,0.566
NJ,Salem,2010,0.016766,NS,0.092,0.001038,NS,0.829
NJ,Somerset,2010,0.020461,NS,0.075,0.001542,NS,0.523
NJ,Union,2010,0.018696,NS,0.075,0.001456,NS,0.629
NM,Bernalillo,2010,0.000394,NS,0.964,0.000743,NS,0.899
NM,Chaves,2010,0.000137,NS,0.979,0.000518,NS,0.932
NM,Cibola,2010,-0.000125,NS,0.98,0.000754,NS,0.908
NM,Curry,2010,0.000371,NS,0.947,0.000754,NS,0.912
NM,De Baca,2010,-0.061302,HL,0.041,0.000754,NS,0.9
NM,Doña Ana,2010,0.000361,NS,0.947,0.000684,NS,0.901
NM,Eddy,2010,-3.8e-05,NS,0.993,0.000754,NS,0.903
NM,Grant,2010,0.00039,NS,0.955,0.000754,NS,0.887
NM,Hidalgo,2010,0.000164,NS,0.974,-0.004037,HL,0.043
NM,Lea,2010,0.00033,NS,0.955,0.000754,NS,0.905
NM,Lincoln,2010,-0.000868,NS,0.888,0.000754,NS,0.893
NM,Luna,2010,-0.004198,NS,0.604,9e-05,NS,0.993
NM,McKinley,2010,-0.001279,NS,0.856,0.00065,NS,0.925
NM,Mora,2010,0.000164,NS,0.969,-0.001289,NS,0.728
NM,Otero,2010,0.000338,NS,0.942,0.00064,NS,0.915
NM,Rio Arriba,2010,0.000282,NS,0.966,0.00056,NS,0.934
NM,San Juan,2010,-0.00237,NS,0.77,0.000575,NS,0.925
NM,San Miguel,2010,0.000387,NS,0.954,-0.000135,NS,0.991
NM,Sandoval,2010,0.000331,NS,0.957,0.000754,NS,0.896
NM,Santa Fe,2010,0.000392,NS,0.952,0.000754,NS,0.905
NM,Sierra,2010,0.000164,NS,0.983,-0.000733,NS,0.901
NM,Socorro,2010,0.000164,NS,0.968,-0.000221,NS,0.974
NM,Taos,2010,0.000145,NS,0.985,0.000754,NS,0.907
NM,Valencia,2010,0.000391,NS,0.946,0.000754,NS,0.908
NV,Carson,2010,0.023993,NS,0.079,-0.004693,LH,0.015
NV,Clark,2010,0.019042,NS,0.102,-0.003613,LH,0.017
NV,Elko,2010,0.024095,NS,0.055,-0.00165,NS,0.435
NV,Esmeralda,2010,0.024095,NS,0.073,0.021174,HH,0.011
NV,Eureka,2010,0.024095,NS,0.059,0.015007,HH,0.012
NV,Humboldt,2010,0.003462,NS,0.74,-0.004712,LH,0.019
NV,Lincoln,2010,0.024095,NS,0.062,0.020812,HH,0.01
NV,Washoe,2010,0.022754,NS,0.063,-0.004115,LH,0.023
NV,White Pine,2010,0.024095,NS,0.074,0.000405,NS,0.956
NY,Albany,2010,0.015197,NS,0.116,0.001721,NS,0.114
NY,Bronx,2010,0.018133,NS,0.11,0.00154,NS,0.448
NY,Broome,2010,0.01797,NS,0.119,0.001721,NS,0.116
NY,Cattaraugus,2010,0.017225,NS,0.117,0.001721,NS,0.122
NY,Cayuga,2010,0.017205,NS,0.113,0.001483,NS,0.524
NY,Chautauqua,2010,0.016559,NS,0.104,0.001721,NS,0.116
NY,Chemung,2010,0.017548,NS,0.119,0.001721,NS,0.113
NY,Chenango,2010,0.014726,NS,0.129,0.001721,NS,0.123
NY,Clinton,2010,0.017363,NS,0.116,0.001721,NS,0.122
NY,Dutchess,2010,0.013948,NS,0.137,0.001721,NS,0.118
NY,Erie,2010,0.006573,NS,0.409,0.001642,NS,0.277
NY,Essex,2010,0.013432,NS,0.141,0.001721,NS,0.112
NY,Franklin,2010,0.015288,NS,0.117,0.001721,NS,0.113
NY,Fulton,2010,0.02106,NS,0.092,0.001379,NS,0.666
NY,Genesee,2010,0.02106,NS,0.109,0.001401,NS,0.651
NY,Greene,2010,0.02106,NS,0.106,0.001339,NS,0.695
NY,Jefferson,2010,0.015886,NS,0.11,0.001721,NS,0.124
NY,Kings,2010,0.018172,NS,0.106,0.001478,NS,0.532
NY,Livingston,2010,0.02106,NS,0.107,0.001428,NS,0.615
NY,Monroe,2010,0.017463,NS,0.101,0.001524,NS,0.478
NY,Montgomery,2010,0.008967,NS,0.292,0.001721,NS,0.117
NY,Nassau,2010,0.019305,NS,0.107,0.001667,NS,0.212
NY,New York,2010,0.017393,NS,0.109,0.001335,NS,0.713
NY,Niagara,2010,-0.018736,NS,0.101,0.001635,NS,0.275
NY,Oneida,2010,0.017208,NS,0.107,0.001721,NS,0.105
NY,Onondaga,2010,0.019145,NS,0.101,0.001721,NS,0.128
NY,Orange,2010,0.01791,NS,0.101,0.001624,NS,0.303
NY,Oswego,2010,0.018612,NS,0.114,0.001721,NS,0.123
NY,Putnam,2010,0.018066,NS,0.114,0.001721,NS,0.123
NY,Queens,2010,0.01858,NS,0.101,0.001455,NS,0.573
NY,Richmond,2010,0.017277,NS,0.109,0.001644,NS,0.26
NY,Rockland,2010,0.015539,NS,0.126,0.001721,NS,0.12
NY,Saratoga,2010,0.017074,NS,0.113,0.001721,NS,0.116
NY,Schenectady,2010,0.015273,NS,0.127,0.001721,NS,0.122
NY,St. Lawrence,2010,0.018343,NS,0.109,0.001721,NS,0.124
NY,Steuben,2010,0.015017,NS,0.129,0.001721,NS,0.116
NY,Suffolk,2010,0.017864,NS,0.104,0.001623,NS,0.305
NY,Sullivan,2010,0.009187,NS,0.292,0.001721,NS,0.125
NY,Tompkins,2010,0.018163,NS,0.109,0.001721,NS,0.113
NY,Ulster,2010,0.017751,NS,0.099,0.001619,NS,0.309
NY,Warren,2010,0.01643,NS,0.117,0.001721,NS,0.125
NY,Washington,2010,0.016285,NS,0.105,0.001721,NS,0.121
NY,Wayne,2010,0.014499,NS,0.125,0.001721,NS,0.123
NY,Westchester,2010,0.017042,NS,0.104,0.001683,NS,0.18
OH,Butler,2010,0.013974,NS,0.133,0.001805,NS,0.059
OH,Carroll,2010,0.009179,NS,0.262,0.001805,NS,0.059
OH,Clark,2010,0.014996,NS,0.114,0.001805,NS,0.059
OH,Clermont,2010,0.016339,NS,0.097,0.001805,NS,0.059
OH,Coshocton,2010,0.011599,NS,0.188,0.001805,NS,0.062
OH,Cuyahoga,2010,0.016587,NS,0.109,0.001774,NS,0.079
OH,Fairfield,2010,0.017156,NS,0.1,0.001805,NS,0.066
OH,Franklin,2010,0.01466,NS,0.121,0.001789,NS,0.064
OH,Gallia,2010,0.010167,NS,0.228,0.001805,NS,0.061
OH,Hamilton,2010,0.015639,NS,0.106,0.001805,NS,0.068
OH,Hancock,2010,0.015403,NS,0.104,0.001805,NS,0.055
OH,Harrison,2010,0.000885,NS,0.894,0.001805,NS,0.057
OH,Hocking,2010,0.009799,NS,0.248,0.001805,NS,0.064
OH,Huron,2010,0.014357,NS,0.117,0.001805,NS,0.057
OH,Jefferson,2010,0.014878,NS,0.107,0.001805,NS,0.059
OH,Lake,2010,0.016602,NS,0.104,0.001805,NS,0.064
OH,Lawrence,2010,0.014649,NS,0.115,0.001805,NS,0.062
OH,Logan,2010,0.013014,NS,0.149,0.001805,NS,0.059
OH,Lorain,2010,0.018024,NS,0.098,0.001805,NS,0.062
OH,Lucas,2010,0.015856,NS,0.103,0.00176,NS,0.077
OH,Mahoning,2010,0.015461,NS,0.11,0.001805,NS,0.064
OH,Miami,2010,0.016321,NS,0.087,0.001805,NS,0.059
OH,Montgomery,2010,0.017415,NS,0.106,0.001805,NS,0.056
OH,Morgan,2010,0.000302,NS,0.953,0.001805,NS,0.058
OH,Muskingum,2010,0.015834,NS,0.106,0.001805,NS,0.059
OH,Pike,2010,0.009345,NS,0.252,0.001805,NS,0.059
OH,Putnam,2010,0.011083,NS,0.187,0.001805,NS,0.054
OH,Richland,2010,0.010098,NS,0.229,0.001805,NS,0.06
OH,Ross,2010,0.00484,NS,0.571,0.001805,NS,0.056
OH,Scioto,2010,0.008567,NS,0.306,0.001805,NS,0.061
OH,Stark,2010,0.016057,NS,0.107,0.001805,NS,0.059
OH,Summit,2010,0.01841,NS,0.097,0.001769,NS,0.072
OH,Trumbull,2010,0.013689,NS,0.144,0.001805,NS,0.061
OH,Van Wert,2010,0.009383,NS,0.278,0.001805,NS,0.055
OK,Atoka,2010,-7.8e-05,NS,0.981,0.001558,NS,0.429
OK,Blaine,2010,-0.006226,NS,0.43,0.001558,NS,0.431
OK,Bryan,2010,0.000532,NS,0.903,0.001558,NS,0.423
OK,Caddo,2010,2.3e-05,NS,0.996,0.001558,NS,0.417
OK,Canadian,2010,0.000738,NS,0.889,0.001558,NS,0.418
OK,Carter,2010,0.000566,NS,0.901,0.001558,NS,0.411
OK,Cherokee,2010,0.000165,NS,0.972,0.001558,NS,0.42
OK,Choctaw,2010,8.2e-05,NS,0.983,0.001558,NS,0.429
OK,Cleveland,2010,0.000792,NS,0.874,0.001558,NS,0.426
OK,Comanche,2010,0.000954,NS,0.867,0.001423,NS,0.597
OK,Creek,2010,0.000907,NS,0.874,0.001558,NS,0.448
OK,Delaware,2010,-0.001627,NS,0.781,0.001558,NS,0.411
OK,Dewey,2010,-0.005803,NS,0.447,0.001558,NS,0.456
OK,Garfield,2010,0.000888,NS,0.877,0.001558,NS,0.444
OK,Grant,2010,0.001,NS,0.861,-0.002547,NS,0.062
OK,Hughes,2010,-0.000154,NS,0.968,0.000289,NS,0.986
OK,Kay,2010,0.0005,NS,0.914,0.001558,NS,0.413
OK,Latimer,2010,-0.000665,NS,0.908,0.001558,NS,0.433
OK,Le Flore,2010,0.000851,NS,0.87,0.001558,NS,0.428
OK,Lincoln,2010,0.000745,NS,0.885,0.001558,NS,0.442
OK,Logan,2010,-0.001299,NS,0.84,0.001187,NS,0.768
OK,McClain,2010,0.000266,NS,0.943,0.001558,NS,0.423
OK,McCurtain,2010,0.000731,NS,0.897,0.001558,NS,0.42
OK,McIntosh,2010,-0.000947,NS,0.861,0.001558,NS,0.417
OK,Murray,2010,-0.000118,NS,0.975,0.000313,NS,0.982
OK,Muskogee,2010,-8.8e-05,NS,0.984,0.001558,NS,0.436
OK,Noble,2010,-0.000509,NS,0.919,0.001558,NS,0.392
OK,Okfuskee,2010,-0.008948,NS,0.27,0.001558,NS,0.425
OK,Oklahoma,2010,0.000844,NS,0.868,0.001429,NS,0.63
OK,Okmulgee,2010,-0.000998,NS,0.867,0.001129,NS,0.797
OK,Osage,2010,0.000842,NS,0.884,0.001209,NS,0.778
OK,Ottawa,2010,0.001,NS,0.844,0.001034,NS,0.854
OK,Pawnee,2010,0.00018,NS,0.964,0.001558,NS,0.423
OK,Payne,2010,0.000636,NS,0.9,0.001558,NS,0.416
OK,Pontotoc,2010,0.000783,NS,0.879,0.001558,NS,0.425
OK,Pottawatomie,2010,0.00055,NS,0.912,0.001558,NS,0.416
OK,Rogers,2010,0.000932,NS,0.875,0.001558,NS,0.418
OK,Seminole,2010,-0.000354,NS,0.933,0.001558,NS,0.409
OK,Sequoyah,2010,-7.3e-05,NS,0.993,0.001159,NS,0.807
OK,Tillman,2010,-0.002378,NS,0.743,0.001558,NS,0.425
OK,Tulsa,2010,2.8e-05,NS,0.993,0.001558,NS,0.428
OK,Wagoner,2010,0.000785,NS,0.878,0.001558,NS,0.429
OR,Baker,2010,5.4e-05,NS,0.985,0.001523,NS,0.501
OR,Benton,2010,-0.000221,NS,0.961,0.001523,NS,0.532
OR,Clackamas,2010,-8.6e-05,NS,0.984,0.001523,NS,0.528
OR,Clatsop,2010,-9.6e-05,NS,0.989,0.000682,NS,0.902
OR,Coos,2010,9.6e-05,NS,0.979,0.001523,NS,0.53
OR,Curry,2010,-0.003671,NS,0.677,0.001523,NS,0.519
OR,Deschutes,2010,-0.000205,NS,0.964,0.001427,NS,0.619
OR,Douglas,2010,-0.000184,NS,0.963,0.001375,NS,0.671
OR,Hood River,2010,9e-05,NS,0.983,0.001523,NS,0.536
OR,Jackson,2010,4.3e-05,NS,0.991,0.001447,NS,0.597
OR,Josephine,2010,-0.000342,NS,0.952,0.001523,NS,0.493
OR,Klamath,2010,-6.4e-05,NS,0.988,0.001523,NS,0.518
OR,Lake,2010,-0.001284,NS,0.841,0.001523,NS,0.521
OR,Lane,2010,9.2e-05,NS,0.982,0.001391,NS,0.66
OR,Lincoln,2010,-0.002087,NS,0.744,0.000846,NS,0.884
OR,Linn,2010,9.7e-05,NS,0.982,0.001523,NS,0.533
OR,Marion,2010,-0.000113,NS,0.977,0.001523,NS,0.504
OR,Morrow,2010,-0.000291,NS,0.941,-0.001585,NS,0.424
OR,Multnomah,2010,6e-05,NS,0.985,0.001523,NS,0.496
OR,Polk,2010,-0.000192,NS,0.957,0.001109,NS,0.801
OR,Tillamook,2010,-0.004557,NS,0.597,0.000904,NS,0.844
OR,Umatilla,2010,3.3e-05,NS,0.992,0.001523,NS,0.52
OR,Union,2010,6.9e-05,NS,0.984,0.001523,NS,0.515
OR,Wallowa,2010,-0.002137,NS,0.776,0.001523,NS,0.503
OR,Wasco,2010,-0.00012,NS,0.975,0.001523,NS,0.497
OR,Washington,2010,-0.000149,NS,0.974,0.001495,NS,0.564
OR,Yamhill,2010,1.8e-05,NS,0.993,0.001364,NS,0.667
PA,Allegheny,2010,0.019084,NS,0.081,0.001709,NS,0.142
PA,Beaver,2010,0.020297,NS,0.076,0.00166,NS,0.265
PA,Blair,2010,0.017202,NS,0.088,0.00177,NS,0.062
PA,Bradford,2010,0.017188,NS,0.09,0.00177,NS,0.053
PA,Bucks,2010,0.020145,NS,0.089,0.00168,NS,0.207
PA,Cambria,2010,0.019891,NS,0.076,0.00177,NS,0.061
PA,Carbon,2010,0.017248,NS,0.085,0.00177,NS,0.068
PA,Centre,2010,0.018232,NS,0.078,0.00177,NS,0.063
PA,Chester,2010,0.020912,NS,0.079,0.00177,NS,0.058
PA,Clearfield,2010,0.018306,NS,0.1,0.00177,NS,0.064
PA,Columbia,2010,0.007651,NS,0.36,0.00177,NS,0.064
PA,Crawford,2010,0.018472,NS,0.079,0.00177,NS,0.069
PA,Cumberland,2010,0.018352,NS,0.083,0.00177,NS,0.059
PA,Delaware,2010,0.016589,NS,0.095,0.00167,NS,0.23
PA,Erie,2010,0.018724,NS,0.086,0.00177,NS,0.066
PA,Lackawanna,2010,0.014752,NS,0.111,0.00177,NS,0.061
PA,Lawrence,2010,0.018644,NS,0.091,0.00177,NS,0.068
PA,Lebanon,2010,0.019836,NS,0.086,0.00177,NS,0.063
PA,Lehigh,2010,0.018676,NS,0.086,0.001718,NS,0.127
PA,Luzerne,2010,0.01425,NS,0.112,0.00177,NS,0.058
PA,Mercer,2010,0.019394,NS,0.081,0.00177,NS,0.063
PA,Mifflin,2010,0.015369,NS,0.1,0.00177,NS,0.056
PA,Monroe,2010,0.018439,NS,0.077,0.001659,NS,0.265
PA,Montgomery,2010,0.019861,NS,0.093,0.00177,NS,0.063
PA,Northampton,2010,0.021108,NS,0.085,0.00177,NS,0.059
PA,Philadelphia,2010,0.012894,NS,0.127,0.001469,NS,0.583
PA,Schuylkill,2010,0.015686,NS,0.099,0.00177,NS,0.063
PA,Somerset,2010,0.018006,NS,0.083,0.001521,NS,0.521
PA,Washington,2010,0.020633,NS,0.083,0.00177,NS,0.062
PA,Wayne,2010,0.016026,NS,0.094,0.00177,NS,0.064
PA,Westmoreland,2010,0.017745,NS,0.086,0.00177,NS,0.062
PA,Wyoming,2010,0.010999,NS,0.187,0.00177,NS,0.059
PA,York,2010,0.020004,NS,0.081,0.001685,NS,0.204
PR,All,2010,-0.0,NS,1.0,-0.0,NS,1.0
RI,Kent,2010,0.021086,NS,0.104,0.001808,NS,0.203
RI,Newport,2010,0.019754,NS,0.128,0.001808,NS,0.205
RI,Providence,2010,0.022004,NS,0.11,0.001808,NS,0.199
RI,Washington,2010,0.016734,NS,0.22,0.001808,NS,0.197
SC,Abbeville,2010,0.00723,NS,0.411,0.001765,NS,0.07
SC,Aiken,2010,0.015587,NS,0.111,0.001652,NS,0.29
SC,Allendale,2010,-0.011262,NS,0.195,0.001765,NS,0.069
SC,Anderson,2010,0.014609,NS,0.106,0.001765,NS,0.07
SC,Beaufort,2010,0.012946,NS,0.14,0.001765,NS,0.069
SC,Berkeley,2010,0.010448,NS,0.232,0.001765,NS,0.077
